symbol,name,price,pct_change,market_cap,security_type,last_close,last_volume,avg_volume_20d,volume_ratio,day_change_pct,score,reasons,float_shares
SEATW,Vivid Seats Inc. Warrant,0.0262,0.769,287870.0,Warrant,0.026000000536441803,2100.0,2410.0,0.8713692946058091,0.0,0.0,[],
NXGLW,"NexGel, Inc Warrant",0.0308,,284137.0,Warrant,,,,,,0.0,[],
CINGW,Cingulate Inc. Warrants,0.0189,-12.903,254565.0,Warrant,,,,,,0.0,[],
LTRYW,Sports Entertainment Gaming Global Corporation Warrants,0.0107,-0.926,244136.0,Warrant,,,,,,0.0,[],
BGM,BGM Group Ltd. Class A Ordinary Shares,0.2811,-6.3,112615226.0,Common,0.2809999883174896,34500.0,412195.0,0.08369824961486674,-6.333340949482086,0.0,[],
DH,Definitive Healthcare Corp. Class A Common Stock,0.701,-3.324,100768449.0,Common,0.7009999752044678,111300.0,596940.0,0.1864508995878983,-3.3103514273297727,0.0,[],
HSCSW,HeartSciences Inc. Warrant,0.0733,,233439.0,Warrant,,,,,,0.0,[],
LNZAW,"LanzaTech Global, Inc. Warrant",0.0219,56.429,220953.0,Warrant,,,,,,0.0,[],
TVGNW,Tevogen Bio Holdings Inc. Warrant,0.0514,-2.652,216874.0,Warrant,,,,,,0.0,[],
ICG,Intchains Group Limited American Depositary Shares,0.83,2.469,100249809.0,ADS/ADR,0.8299999833106995,7600.0,96620.0,0.07865866280273236,2.4691334404499927,0.0,[],
RMSGW,Real Messenger Corporation Warrants,0.0225,-10.0,199604.0,Warrant,,,,,,0.0,[],
CYCUW,"Cycurion, Inc. Warrant",0.0171,,196181.0,Warrant,,,,,,0.0,[],
PRENW,Prenetics Global Limited Warrant,0.0111,11.0,190292.0,Warrant,,,,,,0.0,[],
DFNSW,T3 Defense Inc. Warrants,0.0718,-13.702,181384.0,Warrant,,,,,,0.0,[],
BENFW,Beneficient Warrant,0.0124,7.826,180029.0,Warrant,,,,,,0.0,[],
ONCY,"Oncolytics Biotech, Inc. Common Stock",0.8276,-3.599,98777426.0,Common,0.8299999833106995,1717600.0,1530970.0,1.121903107180415,-3.4883756389999006,0.0,[],
MNTSW,Momentus Inc. Warrant,0.0091,-9.0,171406.0,Warrant,,,,,,0.0,[],
NCPLW,Netcapital Inc. Warrants,0.0201,,157743.0,Warrant,,,,,,0.0,[],
SKIN,SkinHealth Systems Inc. Class A Common Stock,0.7547,-0.906,97809150.0,Common,0.7549999952316284,484000.0,6277785.0,0.07709725643678463,-0.9186389584863048,0.0,[],
PBMWW,Psyence Biomedical Ltd. Warrant,0.0303,0.664,115574.0,Warrant,,,,,,0.0,[],
AERTW,"Aeries Technology, Inc. Warrant",0.02,9.89,114787.0,Warrant,,,,,,0.0,[],
HYPR,"Hyperfine, Inc. Class A Common Stock",0.9786,-1.291,97145951.0,Common,0.9789999723434448,724600.0,1718195.0,0.4217216322943554,-1.2109005407783284,0.0,[],
MVSTW,"Microvast Holdings, Inc. Warrants",0.0003,-57.143,99947.0,Warrant,,,,,,0.0,[],158466310.0
SWVLW,Swvl Holdings Corp Warrant,0.0093,-2.105,92668.0,Warrant,,,,,,0.0,[],
KITTW,"Nauticus Robotics, Inc. Warrant",0.0134,3.077,91658.0,Warrant,,,,,,0.0,[],
SAIHW,SAIHEAT Limited Warrant,0.0476,,86173.0,Warrant,,,,,,0.0,[],
ANGHW,Anghami Inc. Warrants,0.0095,14.458,86116.0,Warrant,,,,,,0.0,[],
TNONW,"Tenon Medical, Inc. Warrant",0.007,-31.373,82948.0,Warrant,,,,,,0.0,[],
PIIIW,P3 Health Partners Inc. Warrant,0.0114,-12.977,82593.0,Warrant,,,,,,0.0,[],
ERNAW,Ernexa Therapeutics Inc. Warrants,0.068,-0.585,79311.0,Warrant,,,,,,0.0,[],
ICUCW,SeaStar Medical Holding Corporation Warrant,0.0191,-4.02,76343.0,Warrant,,,,,,0.0,[],
EUDAW,EUDA Health Holdings Limited Warrant,0.0245,,73361.0,Warrant,,,,,,0.0,[],
ONFOW,Onfolio Holdings Inc. Warrant,0.0103,-13.445,72515.0,Warrant,,,,,,0.0,[],
SXTPW,"60 Degrees Pharmaceuticals, Inc. Warrant",0.0269,-7.241,71535.0,Warrant,,,,,,0.0,[],
SBFMW,Sunshine Biopharma Inc. Warrant,0.0322,3.205,68381.0,Warrant,,,,,,0.0,[],
MSAIW,"MultiSensor AI Holdings, Inc. Warrant",0.03,,60583.0,Warrant,,,,,,0.0,[],
ACONW,"Aclarion, Inc. Warrant",0.021,,51707.0,Warrant,,,,,,0.0,[],
CLSKW,"CleanSpark, Inc. Warrant",0.3771,7.743,96767105.0,Warrant,,,,,,0.0,[],
GIPRW,Generation Income Properties Inc Warrant,0.0485,,49974.0,Warrant,,,,,,0.0,[],
MKDWW,MKDWELL Tech Inc. Warrants,0.0107,7.0,44923.0,Warrant,,,,,,0.0,[],
GIBOW,GIBO Holdings Limited Warrants,0.0172,,44801.0,Warrant,,,,,,0.0,[],
DFSCW,DEFSEC Technologies Inc. Warrant,0.0164,-0.606,43733.0,Warrant,,,,,,0.0,[],
APLMW,Apollomics Inc. Warrant,0.0175,-7.895,38431.0,Warrant,,,,,,0.0,[],
NFE,New Fortress Energy Inc. Class A Common Stock,0.3299,-2.856,94230871.0,Common,0.33000001311302185,1753700.0,4332125.0,0.40481288051475894,-2.9411736347271384,0.0,[],
FGIWW,FGI Industries Ltd. Warrant,0.0191,-13.182,36887.0,Warrant,,,,,,0.0,[],
NVX,NOVONIX Limited American Depository Shares,0.426,2.256,89467860.0,Common,0.4259999990463257,91100.0,243005.0,0.37488940556778666,2.1582742039528027,0.0,[],
REVBW,"Revelation Biosciences, Inc. Warrant",0.0091,,35567.0,Warrant,,,,,,0.0,[],
HRTX,"Heron Therapeutics, Inc. Common Stock",0.4676,-2.012,88507033.0,Common,0.4699999988079071,1383100.0,3155445.0,0.43832169472134674,-2.083331393077926,0.0,[],
XOSWW,"Xos, Inc. Warrants",0.0024,4.348,32925.0,Warrant,,,,,,0.0,[],
CGTX,"Cognition Therapeutics, Inc. Common Stock",0.9621,-3.79,86106040.0,Common,0.9620000123977661,263400.0,2289260.0,0.11505901470344129,-3.7999987602233887,0.0,[],
FACWW,Factorial Energy Inc. Warrant,0.8,-7.728,85618596.0,Warrant,,,,,,0.0,[],
BNZIW,"Banzai International, Inc. Warrant",0.0089,-1.111,29197.0,Warrant,,,,,,0.0,[],
ASBPW,"Aspire Biopharma Holdings, Inc. Warrant",0.0218,3.81,28236.0,Warrant,,,,,,0.0,[],
SQFTW,"Presidio Property Trust, Inc. Series A Common Stock Purchase Warrants",0.0154,,22130.0,Warrant,,,,,,0.0,[],
REKR,"Rekor Systems, Inc. Common Stock",0.6151,-1.631,84642752.0,Common,0.6150000095367432,695600.0,2249455.0,0.30923045804428184,-1.5999984741210938,0.0,[],
MLECW,Moolec Science SA Warrant,0.0208,-6.306,15103.0,Warrant,,,,,,0.0,[],
DAICW,"CID HoldCo, Inc. Warrants",0.0094,14.634,11378.0,Warrant,,,,,,0.0,[],
YOUL,Youlife Group Inc. American Depositary Shares,0.6006,-1.444,83910429.0,ADS/ADR,0.6010000109672546,156000.0,423330.0,0.36850683863652467,-1.313631503353373,0.0,[],
SDA,SunCar Technology Group Inc. Class A Ordinary Shares,0.7891,1.167,83366771.0,Common,0.7889999747276306,60100.0,198205.0,0.303221412174264,1.153846624099779,0.0,[],
AACBR,Artius II Acquisition Inc. Rights,0.18,,,Right,,,,,,0.0,[],
AACIW,Armada Acquisition Corp. III Warrant,0.2893,-3.567,,Warrant,,,,,,0.0,[],
AACOW,Abony Acquisition Corp. I Warrants,0.46,2.245,,Warrant,,,,,,0.0,[],
ARBE,Arbe Robotics Ltd. Ordinary Shares,0.7408,-4.879,80886553.0,Common,0.7409999966621399,561500.0,2064185.0,0.27202019198860566,-4.878047287525696,0.0,[],
AACPW,Apogee Acquisition Corp Warrant,0.11,-8.333,,Warrant,,,,,,0.0,[],
ACAAW,Averin Capital Acquisition Corp. Warrants,0.65,8.333,,Warrant,,,,,,0.0,[],
ACGCW,ACP Holdings Acquisition Corp. Warrants,0.31,,,Warrant,0.3100000023841858,0.0,6235.0,0.0,0.0,0.0,[],
ADACW,American Drive Acquisition Company Warrant,0.5601,-6.65,,Warrant,,,,,,0.0,[],
AEAQW,Activate Energy Acquisition Corp. Warrant,0.2901,-16.035,,Warrant,,,,,,0.0,[],21460077.0
AESPR,Aeon Acquisition I Corp. Rights,0.18,,,Right,,,,,,0.0,[],
AESPW,Aeon Acquisition I Corp. Warrants,0.065,7.794,,Warrant,,,,,,0.0,[],
AFJKR,"Aimei Health Technology Co., Ltd Right",0.1101,8.902,,Right,,,,,,0.0,[],
ALFUW,Centurion Acquisition Corp. Warrant,0.22,,,Warrant,,,,,,0.0,[],
VHUB,"VenHub Global, Inc. Common Stock",0.879,-1.59,80189286.0,Common,0.8799999952316284,138400.0,103680.0,1.3348765432098766,-1.1235944521335182,0.0,[],
ALOVW,"Aldabra 4 Liquidity Opportunity Vehicle, Inc. Warrants",0.3701,0.027,,Warrant,,,,,,0.0,[],
ALPXR,Alpex Acquisition Corporation Rights,0.17,,,Right,,,,,,0.0,[],
ALPXW,Alpex Acquisition Corporation Warrants,0.07,-0.143,,Warrant,,,,,,0.0,[],
ANSCW,Agriculture & Natural Solutions Acquisition Corporation Warrant,0.1401,-0.214,,Warrant,,,,,,0.0,[],
APACR,StoneBridge Acquisition II Corporation Rights,0.15,3.448,,Right,,,,,,0.0,[],
APMCR,AmperCap Acquisition Company Right,0.145,-5.66,,Right,,,,,,0.0,[],
APURR,Aperture AC Rights,0.19,,,Right,,,,,,0.0,[],
APXTW,Apex Treasury Corporation Warrants,0.52,48.571,,Warrant,,,,,,0.0,[],31780421.0
ARCIW,Archimedes Tech SPAC Partners III Co. Warrant,0.6205,0.535,,Warrant,,,,,,0.0,[],
ARCLR,ARC Group Acquisition I Corp Right,0.2201,12.814,,Right,0.2199999988079071,0.0,3180.0,0.0,0.0,0.0,[],
ARCLW,ARC Group Acquisition I Corp Warrants,0.1199,,,Warrant,,,,,,0.0,[],
ARTCW,Art Technology Acquisition Corp. Warrants,0.3601,-9.952,,Warrant,,,,,,0.0,[],
AXINR,Axiom Intelligence Acquisition Corp 1 Right,0.33,2.453,,Right,,,,,,0.0,[],
BACCR,Blue Acquisition Corp. Right ,0.5909,0.17,,Right,,,,,,0.0,[],
BDCIW,BTC Development Corp. Warrant,0.41,,,Warrant,,,,,,0.0,[],
BEAGR,Bold Eagle Acquisition Corp. Right,0.3001,11.148,,Right,,,,,,0.0,[],
BIDWR,Tribeca Strategic Acquisition Corp. Rights,0.145,-6.452,,Right,,,,,,0.0,[],
BIXIW,Bitcoin Infrastructure Acquisition Corp Ltd. Warrant,0.25,,,Warrant,0.25,0.0,3125.0,0.0,0.0,0.0,[],
BLRKW,Bluerock Acquisition Corp. Warrants,0.458,,,Warrant,,,,,,0.0,[],
BLZRW,Trailblazer Acquisition Corp. Warrant,0.355,-1.744,,Warrant,,,,,,0.0,[],
BPACR,Blueport Acquisition Ltd Rights,0.1812,-9.4,,Right,,,,,,0.0,[],
BREZR,Breeze Acquisition Corp. II Right,0.27,0.559,,Right,,,,,,0.0,[],
BRKHW,Burtech Acquisition Corp II Warrants,0.16,,,Warrant,,,,,,0.0,[],
BSAAR,BEST SPAC I Acquisition Corp. Rights,0.18,-5.263,,Right,,,,,,0.0,[],
CAIIW,Collective Acquisition Corp. II Warrants,0.25,-10.714,,Warrant,,,,,,0.0,[],
CAPNR,Cayson Acquisition Corp Right,0.22,,,Right,,,,,,0.0,[],
CAQUW,Cambridge Acquisition Corp. Warrants,0.35,,,Warrant,,,,,,0.0,[],
CCAQW,Collective Acquisition Corp. Warrants,0.39,11.429,,Warrant,,,,,,0.0,[],
CCIIW,Cohen Circle Acquisition Corp. II Warrant,0.79,-1.25,,Warrant,0.7900000214576721,0.0,4915.0,0.0,0.0,0.0,[],
PROP,Prairie Operating Co. Common Stock,0.8153,-3.183,79681041.0,Common,0.8149999976158142,1135700.0,1832385.0,0.6197933294586018,-3.2066519915596428,0.0,[],
CHARR,Charlton Aria Acquisition Corporation Rights,0.1,-9.091,,Right,,,,,,0.0,[],
CHECW,Chenghe Acquisition III Co. Warrants,0.19,-5.0,,Warrant,,,,,,0.0,[],
CHPGR,ChampionsGate Acquisition Corporation Rights,0.14,,,Right,,,,,,0.0,[],
COLAR,Columbus Acquisition Corp Rights,0.4786,13.952,,Right,,,,,,0.0,[],
CRACR,Crown Reserve Acquisition Corp. I Rights,0.12,,,Right,,,,,,0.0,[],
CRACW,Crown Reserve Acquisition Corp. I Warrant,0.0453,,,Warrant,,,,,,0.0,[],
CRANR,Crane Harbor Acquisition Corp. II Rights,0.22,,,Right,,,,,,0.0,[],
CRAQR,Cal Redwood Acquisition Corp. Right,0.2342,1.826,,Right,,,,,,0.0,[],
CTAAR,ClearThink 1 Acquisition Corp. Rights,0.205,,,Right,,,,,,0.0,[],
CUBWW,Lionheart Holdings Warrant,0.4,-4.762,,Warrant,,,,,,0.0,[],
DAAQW,Digital Asset Acquisition Corp. Warrant,0.3184,-9.055,,Warrant,,,,,,0.0,[],
DBCAW,D. Boral Acquisition I Corp. Warrants,0.4,-4.717,,Warrant,,,,,,0.0,[],
DMAAR,Drugs Made In America Acquisition Corp. Rights,0.1622,-4.532,,Right,,,,,,0.0,[],
DMIIR,Drugs Made In America Acquisition II Corp. Right,0.08,-4.192,,Right,,,,,,0.0,[],
DNMXW,Dynamix Corporation III Warrants,0.27,,,Warrant,0.27000001072883606,0.0,7460.0,0.0,0.0,0.0,[],
DRDBW,Roman DBDR Acquisition Corp. II Warrants,0.2112,-3.473,,Warrant,,,,,,0.0,[],
DSACW,Daedalus Special Acquisition Corp. Warrant,0.6,,,Warrant,,,,,,0.0,[],
DTSQR,DT Cloud Star Acquisition Corporation Right,0.125,4.08,,Right,,,,,,0.0,[],
DYNCW,Dynamix Corporation Warrant,0.1601,-2.97,,Warrant,,,,,,0.0,[],
DYORW,Insight Digital Partners II Warrants,0.2701,3.407,,Warrant,,,,,,0.0,[],
EGHAR,EGH Acquisition Corp. Rights,0.39,2.632,,Right,,,,,,0.0,[],
BLNK,Blink Charging Co. Common Stock,0.5535,-3.15,79528130.0,Common,0.5540000200271606,664000.0,1103995.0,0.601451999329707,-3.1468541670313805,0.0,[],
EVOXW,Evolution Global Acquisition Corp Warrants,0.35,-13.58,,Warrant,,,,,,0.0,[],
STEX,Streamex Corp. Common Stock,0.7615,-5.883,79405273.0,Common,0.7620000243186951,792500.0,1938215.0,0.40888136765013167,-5.809640303289646,0.0,[],
FERAR,Fifth Era Acquisition Corp I Rights,0.315,,,Right,,,,,,0.0,[],
FGIIW,FG Imperii Acquisition Corp. Warrants,0.215,-10.454,,Warrant,,,,,,0.0,[],
FIGXW,FIGX Capital Acquisition Corp. Warrant,0.28,12.903,,Warrant,,,,,,0.0,[],
FMACR,Future Money Acquisition Corporation Rights,0.1801,,,Right,,,,,,0.0,[],
FSHPR,Flag Ship Acquisition Corp. Right,0.0775,-3.004,,Right,,,,,,0.0,[],
FTHAW,Forefront Tech Holdings Acquisition Corp Warrant,0.8001,-5.871,,Warrant,,,,,,0.0,[],
FVNNR,Future Vision II Acquisition Corporation Right,0.22,4.762,,Right,0.2199999988079071,8613.0,25233.846153846152,0.34132727716132183,4.761907465063339,0.0,[],
FXACW,FortuneX Acquisition Corporation Warrant,0.17,6.25,,Warrant,,,,,,0.0,[],
GCGRW,General Catalyst Global Resilience Merger Corp. Warrants,0.7,,,Warrant,,,,,,0.0,[],
GIWWR,GigCapital8 Corp. Rights,0.2745,,,Right,,,,,,0.0,[],
GIXXR,GigCapital9 Corp. Rights,0.285,-9.524,,Right,,,,,,0.0,[],
GPACW,General Purpose Acquisition Corp. Warrant,0.28,-0.036,,Warrant,,,,,,0.0,[],
GPATW,GP-Act III Acquisition Corp. Warrants,0.1906,-14.491,,Warrant,,,,,,0.0,[],
GSHRW,Gesher Acquisition Corp. II Warrants,0.3829,9.4,,Warrant,,,,,,0.0,[],
GTENW,"Gores Holdings X, Inc. Warrants",0.9,,,Warrant,,,,,,0.0,[],
GTERW,Globa Terra Acquisition Corporation Warrants,0.096,,,Warrant,,,,,,0.0,[],
GUACW,Berto Acquisition Corp. II Warrants,0.5538,4.491,,Warrant,,,,,,0.0,[],
HACQW,HCM IV Acquisition Corp. Warrants,0.54,-2.404,,Warrant,,,,,,0.0,[],
HAVAR,Harvard Ave Acquisition Corporation Rights that convert on a 1/10th of 1 basis to Class A ordinary Shares,0.118,1.375,,Right,,,,,,0.0,[],
ALPS,ALPS Group Inc Ordinary Share,0.476,-0.418,79206555.0,Common,0.47600001096725464,96300.0,274885.0,0.3503283191152664,-0.4184046679167016,0.0,[],
HCICR,Hennessy Capital Investment Corp. VIII Share Rights,0.161,,,Right,,,,,,0.0,[],
HVIIR,Hennessy Capital Investment Corp. VII Rights,0.3599,-0.028,,Right,,,,,,0.0,[],
IACOW,Idea Acquisition Corp. Warrants,0.33,,,Warrant,,,,,,0.0,[],
IBACR,IB Acquisition Corp. Right,0.115,,,Right,,,,,,0.0,[],
IDACW,Iron Dome Acquisition I Corp. Warrant,0.3,-14.335,,Warrant,,,,,,0.0,[],
IEAGR,Infinite Eagle Acquisition Corp. Rights,0.18,,,Right,,,,,,0.0,[],
IGACR,Invest Green Acquisition Corporation Rights,0.155,-3.125,,Right,0.1550000011920929,400.0,6065.0,0.06595218466611706,-3.124997089616889,0.0,[],
ILLUW,Illumination Acquisition Corp I Warrant,0.4399,4.738,,Warrant,,,,,,0.0,[],
INACR,Indigo Acquisition Corp. Right,0.1273,-9.071,,Right,,,,,,0.0,[],
IPCXR,Inflection Point Acquisition Corp. III Rights,0.4,-6.977,,Right,,,,,,0.0,[],
IPEXR,Inflection Point Acquisition Corp. V Rights,0.65,-9.446,,Right,,,,,,0.0,[],
IRHOR,Iron Horse Acquisitions Corp. II Rights,0.162,-10.0,,Right,,,,,,0.0,[],
ITHAW,ITHAX Acquisition Corp III Warrants,0.242,,,Warrant,,,,,,0.0,[],
KBONW,Karbon Capital Partners Corp. Warrant,0.68,,,Warrant,,,,,,0.0,[],
KCHVR,Kochav Defense Acquisition Corp. Right,0.18,-5.313,,Right,,,,,,0.0,[],
KOYNW,CSLM Digital Asset Acquisition Corp III Warrants,0.22,,,Warrant,,,,,,0.0,[],
KRAQW,KRAKacquisition Corp Warrants,0.4,5.792,,Warrant,,,,,,0.0,[],
KVACW,Keen Vision Acquisition Corporation Warrant,0.022,,,Warrant,,,,,,0.0,[],
LAFAR,LaFayette Acquisition Corp. Rights,0.0901,,,Right,0.09000000357627869,0.0,2650.0,0.0,0.0,0.0,[],
LATAW,Galata Acquisition Corp. II Warrant,0.2688,-10.04,,Warrant,,,,,,0.0,[],
LCCCR,Lakeshore Acquisition III Corp. Rights,0.2,,,Right,,,,,,0.0,[],
LKSPR,Lake Superior Acquisition Corp. Rights,0.9469,1.806,,Right,,,,,,0.0,[],
LPAAW,Launch One Acquisition Corp. Warrant,0.172,1.117,,Warrant,,,,,,0.0,[],
LPBBW,Launch Two Acquisition Corp. Warrant,0.28,,,Warrant,,,,,,0.0,[],
LPCVW,Launchpad Cadenza Acquisition Corp I Warrant,0.315,,,Warrant,,,,,,0.0,[],
LWACW,LightWave Acquisition Corp. Warrants,0.2328,,,Warrant,,,,,,0.0,[],
MBAVW,M3-Brigade Acquisition V Corp. Warrant,0.37,,,Warrant,,,,,,0.0,[],
MBVIW,M3-Brigade Acquisition VI Corp. Warrant,0.36,,,Warrant,,,,,,0.0,[],
MCGAW,Yorkville Acquisition Corp. Warrant,0.26,-10.314,,Warrant,,,,,,0.0,[],
MESHW,Meshflow Acquisition Corp. Warrants,0.3,-3.195,,Warrant,,,,,,0.0,[],
MKLYR,McKinley Acquisition Corporation Rights,0.2048,2.4,,Right,,,,,,0.0,[],
MLAAW,Mountain Lake Acquisition Corp. II Warrants,0.27,,,Warrant,,,,,,0.0,[],
MUZEW,Muzero Acquisition Corp Warrant,0.3002,0.067,,Warrant,,,,,,0.0,[],
MYXXR,Maywood Acquisition Corp. 2 Rights,0.23,,,Right,,,,,,0.0,[],
ENRDW,Einride AB Warrants,0.53,14.967,76407700.0,Warrant,,,,,,0.0,[],
NBRGR,Newbridge Acquisition Limited Rights,0.2499,,,Right,,,,,,0.0,[],
NMPAR,NMP Acquisition Corp. Right,0.2,-12.664,,Right,,,,,,0.0,[],
NOEMR,CO2 Energy Transition Corp. Right,0.2,,,Right,,,,,,0.0,[],
NOEMW,CO2 Energy Transition Corp. Warrant,0.14,-12.609,,Warrant,,,,,,0.0,[],
NPACW,New Providence Acquisition Corp. III Warrants,0.3,11.111,,Warrant,,,,,,0.0,[],
OACCW,Oaktree Acquisition Corp. III Life Sciences Warrant,0.98,,,Warrant,,,,,,0.0,[],
OBAWW,Oxley Bridge Acquisition Limited Warrants,0.22,-8.333,,Warrant,,,,,,0.0,[],
OHACR,Oceanhawk Acquisition Corp. Rights,0.25,,,Right,,,,,,0.0,[],
OIMAW,OneIM Acquisition Corp. Warrant,0.7501,,,Warrant,,,,,,0.0,[],
ONCHW,1RT Acquisition Corp. Warrant,0.5,,,Warrant,,,,,,0.0,[],
ORIQW,Origin Investment Corp I Warrant.,0.1894,1.338,,Warrant,,,,,,0.0,[],
OTGAW,OTG Acquisition Corp. I Warrants,0.4299,4.854,,Warrant,0.4300000071525574,200.0,19390.0,0.010314595152140279,4.87805143982653,0.0,[],
PAACW,Proem Acquisition Corp I Warrants,0.312,-5.455,,Warrant,,,,,,0.0,[],
PACHW,Pioneer Acquisition I Corp Warrants,0.2311,-3.708,,Warrant,,,,,,0.0,[],
PALOW,Paloma Acquisition Corp I Warrants,0.35,,,Warrant,,,,,,0.0,[],
PCAPW,ProCap Acquisition Corp Warrant,0.36,7.463,,Warrant,,,,,,0.0,[],
PECER,Peace Acquisition Corp Right,0.4,,,Right,,,,,,0.0,[],
PECEW,Peace Acquisition Corp Warrant,0.07,-12.5,,Warrant,,,,,,0.0,[],
PGACR,Pantages Capital Acquisition Corporation Right,0.1702,-0.931,,Right,,,,,,0.0,[],
PMTRW,Perimeter Acquisition Corp. I Warrant,0.9121,,,Warrant,,,,,,0.0,[],
POLEW,Andretti Acquisition Corp. II Warrant,0.21,,,Warrant,,,,,,0.0,[],
PONOR,"Pono Capital Four, Inc. Rights",0.2002,,,Right,,,,,,0.0,[],
PTACW,Patriot Acquisition Corp. Warrants,0.1999,14.229,,Warrant,,,,,,0.0,[],
PTORW,Praetorian Acquisition Corp. Warrant,0.549,-6.949,,Warrant,,,,,,0.0,[],
QADRW,QDRO Acquisition Corp. Warrant,0.24,-4.0,,Warrant,,,,,,0.0,[],
QETAR,Quetta Acquisition Corporation Right,0.7,,,Right,,,,,,0.0,[],
QSEAR,Quartzsea Acquisition Corporation Rights,0.2196,9.8,,Right,,,,,,0.0,[],
QUMSR,Quantumsphere Acquisition Corp. Rights,0.1799,5.824,,Right,,,,,,0.0,[],
RANGR,Range Capital Acquisition Corp. Rights,0.278,7.336,,Right,,,,,,0.0,[],
TEAD,Teads Holding Co. Common Stock,0.7851,-3.987,76147972.0,Common,0.7850000262260437,64500.0,392215.0,0.164450620195556,-4.034228804446711,0.0,[],
RDAGW,Republic Digital Acquisition Company Warrants,0.3605,7.228,,Warrant,,,,,,0.0,[],
RFAIR,RF Acquisition Corp II Right,0.11,4.762,,Right,,,,,,0.0,[],
RFAMR,RF Acquisition Corp III Rights,0.12,,,Right,,,,,,0.0,[],
RNGTW,Range Capital Acquisition Corp II Warrants,0.35,4.478,,Warrant,0.3499999940395355,100.0,20465.0,0.004886391399951136,4.477607558580467,0.0,[],
RREVW,RRE Ventures Acquisition Corp. Warrants,0.5868,,,Warrant,,,,,,0.0,[],
RTACW,Renatus Tactical Acquisition Corp I Warrant,0.74,7.246,,Warrant,0.7400000095367432,6400.0,74720.0,0.08565310492505353,7.246378564303781,0.0,[],
SAAQW,Space Asset Acquisition Corp. Warrants,0.9,-8.182,,Warrant,,,,,,0.0,[],
SCIIR,SC II Acquisition Corp. Rights,0.1916,6.385,,Right,,,,,,0.0,[],
CSHRW,CoinShares PLC Warrants,0.555,,73138016.0,Warrant,,,,,,0.0,[],
SDHIR,Siddhi Acquisition Corp Right,0.1796,-10.155,,Right,,,,,,0.0,[],
SHOTR,RMG ML Sports Holdings Rights,0.15,-11.765,,Right,,,,,,0.0,[],
SIMAW,SIM Acquisition Corp. I Warrant,0.2756,,,Warrant,,,,,,0.0,[],
SOCAW,Solarius Capital Acquisition Corp. Warrant,0.2757,0.255,,Warrant,,,,,,0.0,[],
SORNW,Soren Acquisition Corp. Warrant,0.25,,,Warrant,,,,,,0.0,[],
SPEGR,Silver Pegasus Acquisition Corp Rights.,0.265,,,Right,,,,,,0.0,[],
SSACR,SPACSphere Acquisition Corp. Rights,0.145,,,Right,,,,,,0.0,[],
SSACW,SPACSphere Acquisition Corp. Warrant,0.0961,1.052,,Warrant,,,,,,0.0,[],
SSEAR,Starry Sea Acquisition Corp Rights,0.165,-0.061,,Right,,,,,,0.0,[],
SUMAR,SUMA Acquisition Corporation Rights,0.28,-6.667,,Right,,,,,,0.0,[],
SVAQW,Silicon Valley Acquisition Corp. Warrants,0.772,-1.026,,Warrant,,,,,,0.0,[],
SVCCW,Stellar V Capital Corp. Warrant,0.2801,,,Warrant,,,,,,0.0,[],
SVIVW,Spring Valley Acquisition Corp. IV Warrants,0.7603,,,Warrant,,,,,,0.0,[],
SZZLR,Sizzle Acquisition Corp. II Right,0.2,-6.977,,Right,,,,,,0.0,[],
TACHW,Titan Acquisition Corp. Warrants,0.63,-1.961,,Warrant,,,,,,0.0,[],
TACOW,Berto Acquisition Corp. Warrant,0.7694,3.959,,Warrant,,,,,,0.0,[],
RNTX,"Rein Therapeutics, Inc. Common Stock",0.84,-6.124,71852787.0,Common,0.8399999737739563,303200.0,427895.0,0.7085850500706949,-6.145252326778909,0.0,[],
TDWDR,Tailwind 2.0 Acquisition Corp. Rights,0.1668,,,Right,,,,,,0.0,[],
TMTSW,Spartacus Acquisition Corp. II Warrants,0.5702,-2.547,,Warrant,,,,,,0.0,[],
KNDI,"Kandi Technologies Group, Inc. Ordinary Shares",0.7118,-2.958,71475657.0,Common,0.7099999785423279,67800.0,2795760.0,0.024251008670272127,-2.7397315080268676,0.0,[],
TVACW,Texas Ventures Acquisition III Corp Warrants,0.6,,,Warrant,,,,,,0.0,[],
TVAIR,Thayer Ventures Acquisition Corporation II Rights,0.1899,1.551,,Right,,,,,,0.0,[],
TVIVW,Texas Ventures Acquisition IV Corp Warrant,0.34,,,Warrant,,,,,,0.0,[],
TWLVR,Twelve Seas Investment Company III Rights,0.2,,,Right,,,,,,0.0,[],
VHCPW,Vine Hill Capital Investment Corp. II Warrants,0.4999,8.674,,Warrant,,,,,,0.0,[],
VNMEW,Vendome Acquisition Corporation I Warrant,0.265,3.881,,Warrant,,,,,,0.0,[],
WENNW,Wen Acquisition Corp Warrant,0.3,-0.033,,Warrant,,,,,,0.0,[],
WLIIW,Willow Lane Acquisition Corp. II Warrants,0.84,10.526,,Warrant,,,,,,0.0,[],
WTGUR,Wintergreen Acquisition Corp. Rights,0.1355,0.37,,Right,,,,,,0.0,[],
XRPNW,Armada Acquisition Corp. II Warrant,0.8,-1.538,,Warrant,,,,,,0.0,[],
XSLLW,Xsolla SPAC 1 Warrants,0.24,14.231,,Warrant,,,,,,0.0,[],
YHNAR,YHN Acquisition I Limited Right,0.12,8.893,,Right,,,,,,0.0,[],
YICCW,Yorkville International Capital Corp. Warrants,0.55,,,Warrant,,,,,,0.0,[],
